Entity,Code,Year,"Age-standardized deaths from cardiovascular diseases in both sexes in those aged all ages per 100,000 people","Deaths from cardiovascular diseases per 100,000 people in both sexes aged all ages"
Norway,NOR,2016,84.29828,208.8557
Oman,OMN,2009,123.684006,48.432194
Oman,OMN,2010,114.82652,46.03092
Oman,OMN,2014,114.09944,45.731255
Oman,OMN,2016,136.61028,49.60686
Oman,OMN,2017,116.65959,44.042686
Oman,OMN,2018,95.42446,37.00197
Oman,OMN,2019,101.11881,39.87951
Oman,OMN,2020,66.20994,25.875683
Oman,OMN,2021,61.099384,23.76616
Panama,PAN,1955,219.37776,111.95876
Panama,PAN,1956,223.36377,113.7
Panama,PAN,1957,248.53378,125.36729
Panama,PAN,1958,221.18317,109.09091
Panama,PAN,1959,238.5451,115.657036
Panama,PAN,1960,230.11287,108.06159
Panama,PAN,1961,248.9648,117.23835
Panama,PAN,1962,246.55891,116.34042
Panama,PAN,1963,265.17535,124.897285
Panama,PAN,1964,253.39726,115.88562
Panama,PAN,1965,272.9623,123.13664
Panama,PAN,1966,275.39767,129.9171
Panama,PAN,1967,247.17441,118.00878
Panama,PAN,1968,273.10812,128.14499
Panama,PAN,1969,266.91098,124.52544
Panama,PAN,1970,266.68542,129.58777
Panama,PAN,1971,257.8858,124.20712
Panama,PAN,1972,232.6394,114.85893
Panama,PAN,1973,217.89282,107.82396
Panama,PAN,1974,240.47887,112.43402
Panama,PAN,1975,223.7455,107.68349
Panama,PAN,1976,227.3997,105.8133
Panama,PAN,1977,212.69897,101.53173
Panama,PAN,1978,205.9934,98.08
Panama,PAN,1979,223.9151,103.49687
Panama,PAN,1980,205.77327,101.07143
Panama,PAN,1981,217.33719,105.2
Panama,PAN,1982,197.82585,109.14873
Panama,PAN,1983,212.01459,114.69603
Panama,PAN,1984,223.87515,105.38894
Panama,PAN,1985,209.88107,111.146774
Panama,PAN,1986,216.44806,115.26717
Panama,PAN,1987,213.12863,113.060684
Panama,PAN,1988,188.33067,109.054016
Panama,PAN,1989,182.35594,106.80219
Panama,PAN,1996,153.56308,102.09953
Panama,PAN,1997,164.87273,112.72243
Panama,PAN,1998,147.93915,102.42707
Panama,PAN,1999,146.75427,103.59465
Panama,PAN,2000,137.97401,98.96619
Panama,PAN,2001,143.1514,105.546005
Panama,PAN,2002,136.4245,102.947174
Panama,PAN,2003,139.49756,107.91363
Panama,PAN,2004,139.82944,111.1228
Panama,PAN,2005,150.96799,122.364395
Panama,PAN,2006,135.3081,112.51108
Panama,PAN,2007,140.9828,120.79886
Panama,PAN,2008,134.4688,117.712166
Panama,PAN,2009,142.15744,127.15079
Panama,PAN,2010,138.15659,126.47257
Panama,PAN,2011,136.06871,127.20954
Panama,PAN,2012,128.33694,123.77255
Panama,PAN,2013,131.34846,130.41545
Panama,PAN,2014,128.51057,129.9562
Panama,PAN,2015,125.86383,130.40234
Panama,PAN,2016,127.67791,136.43532
Panama,PAN,2017,125.60863,137.33424
Panama,PAN,2018,127.76051,142.9779
Panama,PAN,2019,118.14504,133.73558
Panama,PAN,2021,118.29201,142.20901
Panama,PAN,2022,109.9593,134.60869
Paraguay,PRY,2000,155.70454,83.10789
Paraguay,PRY,2001,145.96606,80.05978
Paraguay,PRY,2002,132.27531,74.76552
Paraguay,PRY,2003,130.06233,75.16444
Paraguay,PRY,2004,155.92783,91.77131
Paraguay,PRY,2005,153.89964,92.30617
Paraguay,PRY,2006,167.75606,102.92212
Paraguay,PRY,2007,156.55418,98.792564
Paraguay,PRY,2008,157.96155,101.67241
Paraguay,PRY,2009,174.38686,114.53654
Paraguay,PRY,2010,177.39015,117.87734
Paraguay,PRY,2011,166.05835,113.056946
Paraguay,PRY,2012,155.50029,108.68155
Paraguay,PRY,2013,158.13727,112.9138
Paraguay,PRY,2014,141.22885,102.7195
Paraguay,PRY,2015,146.0188,107.62855
Paraguay,PRY,2016,160.10027,121.33602
Paraguay,PRY,2017,147.87823,114.63419
Paraguay,PRY,2018,156.43214,123.61872
Paraguay,PRY,2019,154.85078,124.67642
Paraguay,PRY,2020,155.46509,127.20577
Paraguay,PRY,2021,171.38795,144.49478
Peru,PER,1995,107.641914,51.845413
Peru,PER,1996,101.22309,50.86487
Peru,PER,1997,86.698814,45.432632
Peru,PER,1998,93.60189,50.38962
Peru,PER,1999,85.51474,46.52145
Peru,PER,2000,96.43279,52.54357
Peru,PER,2001,93.32331,53.882034
Peru,PER,2002,90.33886,53.736088
Peru,PER,2003,96.8012,58.826054
Peru,PER,2004,95.56057,59.350105
Peru,PER,2005,94.90573,60.0083
Peru,PER,2006,84.42567,56.89975
Peru,PER,2007,85.65005,59.27353
Peru,PER,2008,75.883575,54.330326
Peru,PER,2009,77.395676,57.007595
Peru,PER,2010,79.17447,59.74299
Peru,PER,2011,74.37713,59.00701
Peru,PER,2012,71.15964,58.830532
Peru,PER,2013,69.47598,59.672894
Peru,PER,2014,66.99504,59.62375
Peru,PER,2015,62.015743,56.99239
Peru,PER,2016,54.629208,52.40569
Peru,PER,2017,64.56024,64.237404
Peru,PER,2018,64.8168,66.56609
Peru,PER,2019,64.26168,68.116554
Peru,PER,2020,93.44765,103.02727
Peru,PER,2021,103.16925,117.35816
Peru,PER,2022,79.437096,93.50673
Philippines,PHL,1963,135.13228,55.44138
Philippines,PHL,1964,138.26715,55.45303
Philippines,PHL,1965,165.86386,64.34813
Philippines,PHL,1966,144.31668,59.559036
Philippines,PHL,1967,156.51753,68.83385
Philippines,PHL,1968,179.15675,71.88892
Philippines,PHL,1969,184.6217,72.33306
Philippines,PHL,1992,310.49152,129.86134
Philippines,PHL,1993,309.9299,129.05086
Philippines,PHL,1994,256.4009,130.41792
Philippines,PHL,1995,272.33926,129.48001
Philippines,PHL,1996,296.7616,136.34349
Philippines,PHL,1997,317.35352,134.25964
Philippines,PHL,1998,302.37854,130.18265
Philippines,PHL,1999,307.95627,132.06915
Philippines,PHL,2000,326.4922,139.35832
Philippines,PHL,2001,332.78082,145.64807
Philippines,PHL,2002,333.35837,147.166
Philippines,PHL,2003,320.00452,143.96288
Philippines,PHL,2006,333.13596,157.63806
Philippines,PHL,2007,333.07828,163.25732
Philippines,PHL,2008,334.05933,168.2681
Philippines,PHL,2009,347.4071,180.05466
Philippines,PHL,2010,342.25876,182.4996
Philippines,PHL,2011,334.67862,185.57906
Philippines,PHL,2014,299.1619,187.98738
Philippines,PHL,2016,293.48868,193.60736
Philippines,PHL,2017,278.96017,189.01839
Philippines,PHL,2018,274.11188,190.51833
Philippines,PHL,2019,274.10104,194.8286
Poland,POL,1959,279.65814,211.69972
Poland,POL,1960,284.90033,211.9122
Poland,POL,1961,292.1052,221.90668
Poland,POL,1962,311.35294,237.16606
Poland,POL,1963,303.96457,228.48466
Poland,POL,1964,330.40692,249.17526
Poland,POL,1965,326.80734,253.75049
Poland,POL,1966,323.53024,259.35074
Poland,POL,1967,343.77072,279.76547
Poland,POL,1968,323.03018,283.7566
Poland,POL,1969,346.35248,309.99136
Poland,POL,1970,373.3031,321.26495
Poland,POL,1971,373.45584,342.41635
Poland,POL,1972,357.2912,331.02396
Poland,POL,1973,373.58218,354.4737
Poland,POL,1974,365.14066,361.64713
Poland,POL,1975,373.4476,380.16898
Poland,POL,1976,385.4514,395.46362
Poland,POL,1977,388.6504,407.39706
Poland,POL,1978,399.50214,426.89474
Poland,POL,1979,390.57407,421.67935
Poland,POL,1980,436.42523,474.40836
Poland,POL,1981,400.925,438.70102
Poland,POL,1982,407.19125,451.3186
Poland,POL,1983,417.17624,469.03864
Poland,POL,1984,434.35275,492.94702
Poland,POL,1985,458.59814,522.8611
Poland,POL,1986,449.02054,515.4142
Poland,POL,1987,454.12646,525.3812
Poland,POL,1988,435.88232,510.62408
Poland,POL,1989,441.969,525.39856
Poland,POL,1990,443.43878,534.1564
Poland,POL,1991,458.71597,556.7127
Poland,POL,1992,439.36743,537.34937
Poland,POL,1993,428.8761,529.755
Poland,POL,1994,410.7587,512.6753
Poland,POL,1995,398.78378,504.59216
Poland,POL,1996,392.64536,503.2006
Poland,POL,1999,349.91614,469.49573
Poland,POL,2000,332.57703,458.50912
Poland,POL,2001,322.90344,454.39322
Poland,POL,2002,307.32004,442.81665
Poland,POL,2003,308.5252,451.08313
Poland,POL,2004,294.69852,441.7834
Poland,POL,2005,285.1241,440.83127
Poland,POL,2006,276.34363,441.9668
Poland,POL,2007,271.59793,449.60684
Poland,POL,2008,265.3606,453.7292
Poland,POL,2009,264.698,466.4461
Poland,POL,2010,249.4241,457.39224
Poland,POL,2011,236.03664,446.43204
Poland,POL,2012,240.06058,466.58444
Poland,POL,2013,233.27928,466.52744
Poland,POL,2014,216.40826,446.5961
Poland,POL,2015,223.78166,474.8169
Poland,POL,2016,201.48987,442.53754
Poland,POL,2017,193.75255,440.10748
Poland,POL,2018,189.17584,442.55396
Poland,POL,2019,182.57413,425.3489
Poland,POL,2020,191.26498,459.79492
Poland,POL,2021,197.42813,478.9437
Poland,POL,2022,178.5302,438.0021
Portugal,PRT,1955,357.78735,301.05307
Portugal,PRT,1956,398.72598,334.06512
Portugal,PRT,1957,370.4113,307.68454
Portugal,PRT,1958,341.01236,284.94437
Portugal,PRT,1959,348.1822,295.208
Portugal,PRT,1960,335.81476,315.01562
Portugal,PRT,1961,329.20282,309.16803
Portugal,PRT,1962,336.75424,317.55554
Portugal,PRT,1963,343.31375,326.05615
Portugal,PRT,1964,347.7421,329.31024
Portugal,PRT,1965,337.8659,329.04062
Portugal,PRT,1966,360.50266,352.3433
Portugal,PRT,1967,359.63104,355.63486
Portugal,PRT,1968,356.8546,356.75925
Portugal,PRT,1969,400.3172,400.2601
Portugal,PRT,1970,351.65744,384.09726
Portugal,PRT,1971,385.58533,419.4096
Portugal,PRT,1972,373.32227,408.74542
Portugal,PRT,1973,397.66907,438.56985
Portugal,PRT,1974,408.9239,449.8013
Portugal,PRT,1975,378.80594,415.2379
Portugal,PRT,1976,402.02066,425.99084
Portugal,PRT,1977,389.19998,411.6034
Portugal,PRT,1978,390.98334,410.98416
Portugal,PRT,1979,387.407,405.9639
Portugal,PRT,1980,361.6266,411.32965
Portugal,PRT,1981,338.73593,425.12308
Portugal,PRT,1982,319.5546,407.65778
Portugal,PRT,1983,331.12,428.0878
Portugal,PRT,1984,328.8262,430.30472
Portugal,PRT,1985,322.4284,430.37375
Portugal,PRT,1986,305.10608,418.81903
Portugal,PRT,1987,299.44775,422.54108
Portugal,PRT,1988,299.5628,435.07678
Portugal,PRT,1989,277.8898,417.89105
Portugal,PRT,1990,292.47925,456.02527
Portugal,PRT,1991,291.3375,465.8625
Portugal,PRT,1992,271.38345,444.33084
Portugal,PRT,1993,277.88705,464.95245
Portugal,PRT,1994,249.47414,427.34213
Portugal,PRT,1995,246.13902,434.09366
Portugal,PRT,1996,245.10771,444.03064
Portugal,PRT,1997,225.3854,417.41113
Portugal,PRT,1998,221.14323,418.55487
Portugal,PRT,1999,212.07254,411.02664
Portugal,PRT,2000,199.38426,398.39075
Portugal,PRT,2001,192.07751,393.16888
Portugal,PRT,2002,189.95897,393.49762
Portugal,PRT,2003,186.03667,392.3482
Portugal,PRT,2007,137.56633,324.90863
Portugal,PRT,2008,132.4393,320.2352
Portugal,PRT,2009,126.882545,316.72235
Portugal,PRT,2010,122.56958,319.49002
Portugal,PRT,2011,111.30152,299.9746
Portugal,PRT,2012,111.231125,312.50107
Portugal,PRT,2013,105.18662,301.4929
Portugal,PRT,2014,107.89787,310.4106
Portugal,PRT,2015,105.19136,313.2049
Portugal,PRT,2016,103.910385,317.71008
Portugal,PRT,2017,100.87599,314.21414
Portugal,PRT,2018,99.36762,320.1728
Portugal,PRT,2019,95.013466,318.6525
Portugal,PRT,2022,87.88532,315.5444
Puerto Rico,PRI,1961,312.25797,210.87065
Puerto Rico,PRI,1962,307.19998,210.39584
Puerto Rico,PRI,1963,310.3855,214.93787
Puerto Rico,PRI,1964,316.85587,222.42775
Puerto Rico,PRI,1965,320.68372,227.95277
Puerto Rico,PRI,1966,317.58633,232.30887
Puerto Rico,PRI,1969,300.8869,237.81432
Puerto Rico,PRI,1970,312.31628,252.8017
Puerto Rico,PRI,1971,308.92407,255.98595
Puerto Rico,PRI,1972,323.28952,269.7874
Puerto Rico,PRI,1973,336.89072,278.5965
Puerto Rico,PRI,1974,349.96255,284.05283
Puerto Rico,PRI,1975,359.41605,276.77335
Puerto Rico,PRI,1976,367.7483,294.5064
Puerto Rico,PRI,1977,344.29105,286.57254
Puerto Rico,PRI,1979,323.59677,256.36652
Puerto Rico,PRI,1980,266.46967,253.62115
Puerto Rico,PRI,1981,268.20425,262.44232
Puerto Rico,PRI,1982,271.0822,268.0368
Puerto Rico,PRI,1983,248.52377,254.08955
Puerto Rico,PRI,1984,257.83624,246.40923
Puerto Rico,PRI,1985,275.82144,262.4989
Puerto Rico,PRI,1986,253.89417,251.56335
Puerto Rico,PRI,1987,270.0403,263.08386
Puerto Rico,PRI,1988,272.17487,265.8105
Puerto Rico,PRI,1989,255.12419,249.36456
Puerto Rico,PRI,1990,242.55948,249.85835
Puerto Rico,PRI,1991,224.98972,238.43347
Puerto Rico,PRI,1992,199.99565,240.54753
Puerto Rico,PRI,1993,197.09991,250.58
Puerto Rico,PRI,1994,189.96338,244.93927
Puerto Rico,PRI,1995,191.06178,252.1235
Puerto Rico,PRI,1996,185.86511,249.93826
Puerto Rico,PRI,1997,182.54857,251.16658
Puerto Rico,PRI,1998,184.41463,258.69458
Puerto Rico,PRI,1999,168.21858,242.23145
Puerto Rico,PRI,2000,154.79091,226.60373
Puerto Rico,PRI,2001,160.02309,238.50937
Puerto Rico,PRI,2002,145.35606,221.15924
Puerto Rico,PRI,2003,145.69005,225.69162
Puerto Rico,PRI,2004,143.96909,227.7591
Puerto Rico,PRI,2005,144.13257,229.5775
Puerto Rico,PRI,2006,136.42712,219.71533
Puerto Rico,PRI,2007,132.70415,218.56352
Puerto Rico,PRI,2008,124.37396,209.08905
Puerto Rico,PRI,2009,122.758026,208.1723
Puerto Rico,PRI,2010,118.345276,205.42812
Puerto Rico,PRI,2011,117.91556,210.09247
Puerto Rico,PRI,2012,111.09402,202.99318
Puerto Rico,PRI,2013,107.71698,204.66013
Puerto Rico,PRI,2014,107.13853,212.46951
Puerto Rico,PRI,2015,100.20467,205.26285
Puerto Rico,PRI,2016,101.50245,219.97334
Puerto Rico,PRI,2017,105.55735,239.08965
Puerto Rico,PRI,2021,98.46425,270.27264
Puerto Rico,PRI,2022,104.20506,291.11475
Qatar,QAT,1995,234.19063,66.21975
Qatar,QAT,2001,299.59964,76.42935
Qatar,QAT,2004,141.69019,33.716785
Qatar,QAT,2005,178.175,35.820923
Qatar,QAT,2006,165.11482,31.582726
Qatar,QAT,2007,117.96159,21.503012
Qatar,QAT,2008,127.57926,19.419975
Qatar,QAT,2009,96.52712,16.55639
Qatar,QAT,2010,97.24098,15.5683775
Qatar,QAT,2011,70.710785,11.739448
Qatar,QAT,2012,66.35807,11.292885
Qatar,QAT,2013,58.713596,11.726571
Qatar,QAT,2014,86.412155,15.126883
Qatar,QAT,2015,69.066444,13.914277
Qatar,QAT,2016,114.636215,27.200386
Qatar,QAT,2017,106.33189,26.131048
Qatar,QAT,2019,80.22281,22.563026
Qatar,QAT,2020,93.67135,27.246983
Qatar,QAT,2021,85.76279,27.230587
Qatar,QAT,2022,79.087105,27.886702
Qatar,QAT,2023,67.08759,24.10085
Reunion,REU,2001,176.99002,149.86816
Reunion,REU,2002,182.56061,159.5511
Reunion,REU,2003,173.27556,155.82382
Reunion,REU,2004,170.20242,155.90947
Reunion,REU,2005,175.75334,165.99335
Reunion,REU,2006,164.55605,160.64157
Reunion,REU,2007,137.49837,139.6016
Reunion,REU,2008,129.80815,136.58893
Reunion,REU,2009,131.3438,143.52986
Reunion,REU,2010,131.05992,147.73894
Reunion,REU,2011,113.83005,134.25362
Reunion,REU,2012,104.31727,127.84602
Reunion,REU,2013,98.1181,123.45476
Reunion,REU,2014,90.19239,118.79187
Reunion,REU,2015,90.89944,124.86057
Reunion,REU,2016,94.062416,134.9824
Romania,ROU,1959,469.2115,394.0458
Romania,ROU,1960,432.87323,363.7969
Romania,ROU,1961,404.8243,349.51447
Romania,ROU,1962,449.15634,390.78836
Romania,ROU,1963,442.98077,360.55194
Romania,ROU,1964,406.67203,366.08884
Romania,ROU,1965,428.63895,397.61606
Romania,ROU,1966,395.3695,371.32523
Romania,ROU,1967,400.1563,385.84274
Romania,ROU,1968,396.02362,384.21988
Romania,ROU,1969,526.2558,469.28568
Romania,ROU,1970,504.4284,458.14096
Romania,ROU,1971,506.18677,471.0328
Romania,ROU,1972,498.57285,467.65652
Romania,ROU,1973,531.6463,501.89893
Romania,ROU,1974,476.2423,462.9841
Romania,ROU,1975,483.84338,478.23264
Romania,ROU,1976,511.2658,510.19553
Romania,ROU,1977,548.825,515.0148
Romania,ROU,1978,510.72247,530.8515
Romania,ROU,1980,573.7364,587.99445
Romania,ROU,1981,539.485,562.1986
Romania,ROU,1982,537.59686,564.0346
Romania,ROU,1983,571.0701,603.37604
Romania,ROU,1984,564.42816,603.73047
Romania,ROU,1985,574.28864,630.5622
Romania,ROU,1986,541.9532,610.923
Romania,ROU,1987,569.68036,646.53186
Romania,ROU,1988,560.2579,642.9321
Romania,ROU,1989,531.1257,617.6161
Romania,ROU,1990,526.76825,627.043
Romania,ROU,1991,544.1967,658.21155
Romania,ROU,1992,561.6256,707.70544
Romania,ROU,1993,563.4812,712.3483
Romania,ROU,1994,553.25964,709.9065
Romania,ROU,1995,559.8075,736.0963
Romania,ROU,1996,594.74786,785.9348
Romania,ROU,1997,567.1308,761.53094
Romania,ROU,1998,546.8571,738.60144
Romania,ROU,1999,537.5215,736.78424
Romania,ROU,2000,497.814,701.6042
Romania,ROU,2001,492.93265,710.6266
Romania,ROU,2002,519.23566,767.8807
Romania,ROU,2003,511.2204,762.07043
Romania,ROU,2004,482.294,734.78796
Romania,ROU,2005,479.14038,753.78345
Romania,ROU,2006,459.51782,742.78766
Romania,ROU,2007,429.78384,717.42566
Romania,ROU,2008,414.9637,712.118
Romania,ROU,2009,407.5775,719.8011
Romania,ROU,2010,400.5455,729.5825
Romania,ROU,2011,378.60556,709.6337
Romania,ROU,2012,370.88174,764.5544
Romania,ROU,2013,347.8201,736.88654
Romania,ROU,2014,343.4207,748.8131
Romania,ROU,2015,346.58524,776.5507
Romania,ROU,2016,331.64706,754.7488
Romania,ROU,2017,329.80502,767.9912
Romania,ROU,2018,324.00928,767.9492
Romania,ROU,2019,310.1488,749.7741
Romania,ROU,2020,344.78473,845.3895
Romania,ROU,2022,329.56818,791.31067
Russia,RUS,1980,540.51624,580.7201
Russia,RUS,1981,527.37354,576.01086
Russia,RUS,1982,513.2252,570.90686
Russia,RUS,1983,529.795,598.24243
Russia,RUS,1984,559.4162,637.3912
Russia,RUS,1985,552.89795,636.33527
Russia,RUS,1986,511.4821,595.0777
